name,alcohol,image_link,category
선운산의아침복분자막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522123454919_KF7TU50RL.jpg/fe87_122_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
선호_생막걸리,6,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%A5%E1%86%AB%E1%84%92%E1%85%A9_%E1%84%89%E1%85%A2%E1%86%BC%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
선호생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013060525629_3F1OK8L05.jpg/fe87_313_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
설레막걸리,7,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%A5%E1%86%AF%E1%84%85%E1%85%A6%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
설성만월막걸리,8,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113200801672_EP3U3EP0J.jpg/fe87_057_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
설하담,8,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726163453158_PCRO5EQ00.jpg/fe87_388_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
성포생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824181948661_RWKY053PU.jpg/fe87_463_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
세종_바나나주,6,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%A6%E1%84%8C%E1%85%A9%E1%86%BC_%E1%84%87%E1%85%A1%E1%84%82%E1%85%A1%E1%84%82%E1%85%A1%E1%84%8C%E1%85%AE.png,막걸리
세종_알밤주,6,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%A6%E1%84%8C%E1%85%A9%E1%86%BC_%E1%84%8B%E1%85%A1%E1%86%AF%E1%84%87%E1%85%A1%E1%86%B7%E1%84%8C%E1%85%AE.png,막걸리
세종_옥수수주,6,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%A6%E1%84%8C%E1%85%A9%E1%86%BC_%E1%84%8B%E1%85%A9%E1%86%A8%E1%84%89%E1%85%AE%E1%84%89%E1%85%AE%E1%84%8C%E1%85%AE.png,막걸리
세종대왕_어주_탁주,13,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%A6%E1%84%8C%E1%85%A9%E1%86%BC%E1%84%83%E1%85%A2%E1%84%8B%E1%85%AA%E1%86%BC_%E1%84%8B%E1%85%A5%E1%84%8C%E1%85%AE_%E1%84%90%E1%85%A1%E1%86%A8%E1%84%8C%E1%85%AE.png,막걸리
세종대왕어주탁주,13,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824171105629_VRT6QDXNZ.jpg/fe87_437_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
세종쌀막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170224103944606_MO8J3ME6Q.jpg/fe87_020_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
소백산검은콩막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170224173113670_EX0LST65L.jpg/fe87_097_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
소백산생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113200915723_8UAL5M7DW.jpg/fe87_059_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
소백산생만찬주,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170116183458705_X501Q01RV.jpg/fe87_096_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
소백산오곡진상주,7,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113200411481_59P7SS49K.jpg/fe87_050_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
소양강생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170224173530761_S3FIN8O8J.jpg/fe87_055_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
소풍막걸리,5.5,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%A9%E1%84%91%E1%85%AE%E1%86%BC%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
송도막걸리,6,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%A9%E1%86%BC%E1%84%83%E1%85%A9%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
송명섭_막걸리,6,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%A9%E1%86%BC%E1%84%86%E1%85%A7%E1%86%BC%E1%84%89%E1%85%A5%E1%86%B8_%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
송명섭막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013063235756_GV9IBYQ6O.jpg/fe87_317_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
수제탁주_바랑,15,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%AE%E1%84%8C%E1%85%A6%E1%84%90%E1%85%A1%E1%86%A8%E1%84%8C%E1%85%AE_%E1%84%87%E1%85%A1%E1%84%85%E1%85%A1%E1%86%BC.png,막걸리
술공방_9.0,9,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%AE%E1%86%AF%E1%84%80%E1%85%A9%E1%86%BC%E1%84%87%E1%85%A1%E1%86%BC_9.0.png,막걸리
술공방9,9,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824190548442_B3OB01R2H.jpg/fe87_480_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
술그리다생탁주,10,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013040621700_PPXZ4M93W.jpg/fe87_296_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
술샘이화주,8,https://dbscthumb-phinf.pstatic.net/4776_000_3/20230323155935055_0G9EV2D1A.jpg/fe87_007_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
술아_막걸리,8,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%AE%E1%86%AF%E1%84%8B%E1%85%A1_%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
술아막걸리,8,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013072719976_NO95M1QJO.jpg/fe87_325_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
술예쁘다생탁주,13,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013041250159_I7F6QEQ6P.jpg/fe87_297_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
술취한_원숭이,10.8,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%AE%E1%86%AF%E1%84%8E%E1%85%B1%E1%84%92%E1%85%A1%E1%86%AB_%E1%84%8B%E1%85%AF%E1%86%AB%E1%84%89%E1%85%AE%E1%86%BC%E1%84%8B%E1%85%B5.png,막걸리
술취한원숭이,10.8,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170224110556451_9XTH58QMX.jpg/fe87_064_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
술헤는밤,8,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726182735913_QIZ8V5752.png/fe87_428_i1.png?type=m4500_4500_fst_n&wm=Y,막걸리
시인의마을우리쌀막걸리,10,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012192832445_LXCJHW3DX.jpg/fe87_232_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
신선주_탁주10%,10,https://storage.googleapis.com/cheersmate/images/%E1%84%89%E1%85%B5%E1%86%AB%E1%84%89%E1%85%A5%E1%86%AB%E1%84%8C%E1%85%AE_%E1%84%90%E1%85%A1%E1%86%A8%E1%84%8C%E1%85%AE10%25.png,막걸리
신선주백주,10,https://dbscthumb-phinf.pstatic.net/4776_000_3/20220323115430928_EL4I3S7FI.jpg/fe87_539_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
아이원막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012192113640_88TIU6V5T.jpg/fe87_231_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
아임프리,7,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%86%B7%E1%84%91%E1%85%B3%E1%84%85%E1%85%B5.png,막걸리
안양동동주,6,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824181020194_QH4YPKS24.jpg/fe87_459_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
야관문막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170523190623083_YODHLWOOD.jpg/fe87_228_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
양촌생동동주,10,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170224173651762_0RT14ZQ2Y.jpg/fe87_073_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
양촌생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113201813816_EM4S2IAYG.jpg/fe87_074_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
연꽃담은술_11도,11,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%A7%E1%86%AB%E1%84%81%E1%85%A9%E1%86%BE%E1%84%83%E1%85%A1%E1%86%B7%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%89%E1%85%AE%E1%86%AF_11%E1%84%83%E1%85%A9.png,막걸리
연꽃담은술_8도,8,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%A7%E1%86%AB%E1%84%81%E1%85%A9%E1%86%BE%E1%84%83%E1%85%A1%E1%86%B7%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%89%E1%85%AE%E1%86%AF_8%E1%84%83%E1%85%A9.png,막걸리
연천아주,8,https://dbscthumb-phinf.pstatic.net/4776_000_3/20200824205322335_QAZ944VJV.jpg/fe87_519_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
영일만친구막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726155506629_T0UKWWUJW.jpg/fe87_375_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
옛날_막걸리,7.8,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%A8%E1%86%BA%E1%84%82%E1%85%A1%E1%86%AF_%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
옛날막걸리古,7.8,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170424210707084_FAGZHBP04.jpg/fe87_105_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
오마이_갓,10,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%A9%E1%84%86%E1%85%A1%E1%84%8B%E1%85%B5_%E1%84%80%E1%85%A1%E1%86%BA.png,막걸리
오매백주,12,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824191550561_8K2FAWU49.jpg/fe87_484_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
오산막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824191242181_FJ88S223Q.jpg/fe87_483_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
오희_스파클링_막걸리,8.5,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%A9%E1%84%92%E1%85%B4_%E1%84%89%E1%85%B3%E1%84%91%E1%85%A1%E1%84%8F%E1%85%B3%E1%86%AF%E1%84%85%E1%85%B5%E1%86%BC_%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
오희스파클링막걸리,8.5,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013074635363_B418GXNIW.jpg/fe87_328_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
옥수수막걸리,6,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%A9%E1%86%A8%E1%84%89%E1%85%AE%E1%84%89%E1%85%AE%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
왕피천을품은미소생막걸리,7,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012215850325_E1PT0EEQ0.jpg/fe87_248_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
우곡생주,10,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%AE%E1%84%80%E1%85%A9%E1%86%A8%E1%84%89%E1%85%A2%E1%86%BC%E1%84%8C%E1%85%AE.png,막걸리
우곡주,13,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%AE%E1%84%80%E1%85%A9%E1%86%A8%E1%84%8C%E1%85%AE.png,막걸리
우도_땅콩_전통주,6,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%AE%E1%84%83%E1%85%A9_%E1%84%84%E1%85%A1%E1%86%BC%E1%84%8F%E1%85%A9%E1%86%BC_%E1%84%8C%E1%85%A5%E1%86%AB%E1%84%90%E1%85%A9%E1%86%BC%E1%84%8C%E1%85%AE.png,막걸리
우렁이쌀_손_막걸리,7.5,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%AE%E1%84%85%E1%85%A5%E1%86%BC%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%A1%E1%86%AF_%E1%84%89%E1%85%A9%E1%86%AB_%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5_%E1%84%83%E1%85%B3%E1%84%85%E1%85%A1%E1%84%8B%E1%85%B5.png,막걸리
우렁이쌀_손_막걸리_드라이,7.5,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%AE%E1%84%85%E1%85%A5%E1%86%BC%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%A1%E1%86%AF_%E1%84%89%E1%85%A9%E1%86%AB_%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
우렁이쌀손막걸리,7.5,https://dbscthumb-phinf.pstatic.net/4776_000_3/20230323155935054_JQQG5GQYI.jpg/fe87_054_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
우리쌀_배다리막걸리,7,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%AE%E1%84%85%E1%85%B5%E1%84%8A%E1%85%A1%E1%86%AF_%E1%84%87%E1%85%A2%E1%84%83%E1%85%A1%E1%84%85%E1%85%B5%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
월매쌀막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012223930615_T25RQAD1K.jpg/fe87_252_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
유성별_막걸리,5,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%B2%E1%84%89%E1%85%A5%E1%86%BC%E1%84%87%E1%85%A7%E1%86%AF_%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
유자동동주,6,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824182213814_4GCATWWAK.jpg/fe87_464_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
유자생막걸리,5,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170524152908845_YH8ILUB46.jpg/fe87_173_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
율무동동주,14,https://dbscthumb-phinf.pstatic.net/4776_000_3/20200824205542822_VHZJ2WXH2.jpg/fe87_520_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
은자골곶감생탁배기,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170116183007288_5OQ57BFPD.jpg/fe87_089_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
은자골생탁배기,5,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170116182946252_U21CE6PE9.jpg/fe87_088_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
이동생쌀막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170116182607367_R1A6R4GR5.jpg/fe87_084_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
이동쌀막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170116182703122_SP1FPJH1H.jpg/fe87_085_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
이상헌_탁주_14도,14,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A1%E1%86%BC%E1%84%92%E1%85%A5%E1%86%AB_%E1%84%90%E1%85%A1%E1%86%A8%E1%84%8C%E1%85%AE_14%E1%84%83%E1%85%A9.png,막걸리
이상헌_탁주_19도,19,https://storage.googleapis.com/cheersmate/images/%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A1%E1%86%BC%E1%84%92%E1%85%A5%E1%86%AB_%E1%84%90%E1%85%A1%E1%86%A8%E1%84%8C%E1%85%AE_19%E1%84%83%E1%85%A9.png,막걸리
이상헌탁주,19,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726181609891_9HASGK8MD.jpg/fe87_424_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
이화백주,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013023517407_AEIEZYQYW.jpg/fe87_284_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
인천생소성주,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170224173842228_JAPYM0YLK.jpg/fe87_069_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
입장탁주,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522211939648_RSBDLHPP8.jpg/fe87_207_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
자색_고구마_막걸리,8,https://storage.googleapis.com/cheersmate/images/%E1%84%8C%E1%85%A1%E1%84%89%E1%85%A2%E1%86%A8_%E1%84%80%E1%85%A9%E1%84%80%E1%85%AE%E1%84%86%E1%85%A1_%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
자연담은복분자막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522123221840_G4P0YTZ58.jpg/fe87_121_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
자희향나비생탁주,8,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170116183201205_8SIW8ALJ3.jpg/fe87_092_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
자희향탁주,12,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170116183201205_8SIW8ALJ3.jpg/fe87_092_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
장수생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522183540299_ORVQ19GN2.jpg/fe87_182_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
장홍삼장수막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522182741719_2I4CNBTWW.jpg/fe87_181_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
정고집나주쌀생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726165132572_E44A7UG5Z.jpg/fe87_393_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
정고집옛날생동동주,6,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726164755981_C1PR20GOK.jpg/fe87_392_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
제주_한라봉_막걸리,6,https://storage.googleapis.com/cheersmate/images/%E1%84%8C%E1%85%A6%E1%84%8C%E1%85%AE_%E1%84%92%E1%85%A1%E1%86%AB%E1%84%85%E1%85%A1%E1%84%87%E1%85%A9%E1%86%BC_%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
주산지막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_3/20200824203948947_PV31M5Z6C.jpg/fe87_513_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
죽향생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824165800449_IGNMW1L7V.jpg/fe87_433_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
줄포생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522152607037_ZF2APIT1L.jpg/fe87_151_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
지란지교무화과탁주,12,https://dbscthumb-phinf.pstatic.net/4776_000_3/20220323120017200_AM87U91ML.jpg/fe87_542_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
지란지교탁주,13,https://dbscthumb-phinf.pstatic.net/4776_000_3/20220323120131475_N8WXBRGKH.png/fe87_543_i1.png?type=m4500_4500_fst_n&wm=Y,막걸리
지리산정담생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522232536195_HS5IGCOE5.jpg/fe87_227_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
지리산허브잎술,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522231700411_H62JNCCWB.JPG/fe87_226_i1.JPG?type=m4500_4500_fst_n&wm=Y,막걸리
지장수_호박_생막걸리,6,https://storage.googleapis.com/cheersmate/images/%E1%84%8C%E1%85%B5%E1%84%8C%E1%85%A1%E1%86%BC%E1%84%89%E1%85%AE_%E1%84%92%E1%85%A9%E1%84%87%E1%85%A1%E1%86%A8_%E1%84%89%E1%85%A2%E1%86%BC%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
지장수생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113201708772_CJ6PYGPQS.jpg/fe87_072_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
지장수호박막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113201049810_QGCQRV1Y5.jpg/fe87_062_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
지장수호박생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113201110001_EGGIZFESP.jpg/fe87_063_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
지평생쌀막걸리,5,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113201406603_35UQENT6W.jpg/fe87_067_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
지평생옛막걸리,5,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113200526686_G12PA5BMM.jpg/fe87_053_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
찰막걸리,5.5,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170529155741770_M6PU99E38.jpg/fe87_113_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
창원생탁주,6,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824192359016_T8GIKLAQK.jpg/fe87_487_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
천년전주생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113194211634_XYLPAK3X0.jpg/fe87_018_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
천마이야기,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522180831827_M89J117X1.jpg/fe87_178_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
천비향오양주탁주,14,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013042218445_90W978QTP.jpg/fe87_298_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
천지주가햅쌀생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170112175316094_001ZR3Q3L.jpg/fe87_017_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
청남대블루베리생막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726180806669_NG5XKY0PH.jpg/fe87_421_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
청산녹수꿀막걸리,8,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012195304406_557UQXFK6.jpg/fe87_235_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
청산녹수사미인주,8,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012194441188_FZ2SG9SIN.jpg/fe87_234_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
청산녹수생탁주,6,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012200059135_UEDG5HOHK.jpg/fe87_236_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
청송얼음골동동주,6,https://dbscthumb-phinf.pstatic.net/4776_000_3/20200824204433948_NNNJB8M5B.jpg/fe87_515_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
청송주왕사과막걸리,6,https://dbscthumb-phinf.pstatic.net/4776_000_3/20200824204234434_PHYYWF1VL.jpg/fe87_514_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
톡생막걸리,5,https://storage.googleapis.com/cheersmate/images/%E1%84%90%E1%85%A9%E1%86%A8%E1%84%89%E1%85%A2%E1%86%BC%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
톡쏘는_쌀막걸리,6,https://storage.googleapis.com/cheersmate/images/%E1%84%90%E1%85%A9%E1%86%A8%E1%84%8A%E1%85%A9%E1%84%82%E1%85%B3%E1%86%AB_%E1%84%8A%E1%85%A1%E1%86%AF%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
편백숲산소막걸리,5.2,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824183632844_UFBUG4804.jpg/fe87_469_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
편백숲산소막걸리딸기스파클링,6.8,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824184100126_OGM9OVFZZ.jpg/fe87_471_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
편백숲산소막걸리순수령,5.8,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824183832249_4USUPPKG0.jpg/fe87_470_i1.jpg?type=m4500_4500_fst_n&wm=Y,막걸리
표문막걸리,6,https://storage.googleapis.com/cheersmate/images/%E1%84%91%E1%85%AD%E1%84%86%E1%85%AE%E1%86%AB%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
풍정사계추,12,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522223833669_0EUEEC4P8.JPG/fe87_218_i1.JPG?type=m4500_4500_fst_n&wm=Y,막걸리
하드포션_막걸리,14.3,https://storage.googleapis.com/cheersmate/images/%E1%84%92%E1%85%A1%E1%84%83%E1%85%B3%E1%84%91%E1%85%A9%E1%84%89%E1%85%A7%E1%86%AB_%E1%84%86%E1%85%A1%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5.png,막걸리
